family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,ub_DT,inf_t_DT
Bantu,57120,424,3859,0.9853209788324372,0.01467902116756328,1,34.56966555561924,1,6.170512598152728,NA,3859,9.702854230713988e-91,41573875180866776,7.277
Bantu_subset,1001,107,1936,0.958184694847792,0.04181530515220778,1,12.479164348176202,0.02985061419907401,5.1736722018949495,NA,1936,9.771995122482586e-27,67234281487042.74,7.725
Bantu_subset2,1001,52,1107,0.9096580720753016,0.09034192792469543,1,6.084185858786216,0.03748306169922522,5.5864244180162,NA,1107,9.012302381607634e-14,25833955.384027973,8.392
IE,10001,161,4990,0.9961437305805048,0.0038562694194942,1,130.16092609173333,0.00165344176091879,9.36333491900055,NA,4990,1.5e-322,2.102211025697117e-111,7.405
ST,100001,50,3784,0.9430549662360987,0.05694503376389233,1,9.310588725681098,0.01827502124064219,8.450482658082908,NA,3784,2.655991677544162e-24,3.946796431203244e-10,6.125
TEA,NA,98,3421,0.8225506436907878,0.1774493563092136,2.123501976204312,3.425570654016159,0.00293042570345236,14.67253575279156,1PL,6,4.3001361820653254e-43,2.35234265299812e-38,3.634
TEA,NA,98,3421,0.8253709865340538,0.174629013465955,1.4804318291218388,3.469000842469464,0.00293042570345236,14.67253575279156,1SG,6,1.8018948201326035e-30,7.098222264780897e-27,4.184
TEA,NA,98,3421,0.9700343831721748,0.02996561682782463,0.6669222247098253,17.20123599349177,0.00293042570345236,14.67253575279156,2PL,12,9.996817737465545e-68,1.9732788971459838e-60,3.182
TEA,NA,98,3421,0.9524057331031744,0.04759426689682639,1.3984560938985435,11.030453334229469,0.00293042570345236,14.67253575279156,2SG,10,6.739447346254688e-91,1.4519398742521398e-81,2.984
TEA,NA,98,3421,0.9763980719781165,0.02360192802188505,0.9096130120150484,21.696796197391045,0.00293042570345236,14.67253575279156,3SG,13,3.820408169601383e-116,2.1233059350303285e-104,2.859
TEA,NA,98,3421,0.9334621504415932,0.06653784955840533,0.8445629566734371,8.050160338535393,0.00293042570345236,14.67253575279156,above,10,2.689936666616812e-40,1.3638337170512258e-35,3.723
TEA,NA,98,3421,0.979704415429976,0.02029558457002451,0.6366233032382143,25.14625841291353,0.00293042570345236,14.67253575279156,ant,17,2.5851562632918205e-94,1.9393868010133993e-84,2.963
TEA,NA,98,3421,0.970119390576288,0.02988060942371426,0.30531769350192134,17.24866026474607,0.00293042570345236,14.67253575279156,arm,11,3.017955977363372e-31,2.5585979118536502e-27,4.136
